age,job,marital,education,default,balance,housing,loan,duration,previous,poutcome,Y,y
32,entrepreneur,married,tertiary,no,281,yes,no,18,2,failure,no,0
42,blue-collar,married,primary,no,550,yes,no,76,0,unknown,no,0
32,management,single,tertiary,no,0,yes,no,415,0,unknown,no,0
54,blue-collar,married,primary,no,489,yes,yes,280,3,other,no,0
31,entrepreneur,single,tertiary,no,667,yes,no,152,0,unknown,no,0
42,admin.,married,secondary,no,0,yes,yes,58,0,unknown,no,0
32,technician,single,tertiary,no,705,yes,no,20,0,unknown,no,0
37,technician,single,secondary,no,1012,yes,no,218,0,unknown,no,0
35,entrepreneur,married,tertiary,no,129,yes,no,231,5,other,no,0
29,services,married,secondary,no,0,yes,yes,204,0,unknown,no,0
28,technician,single,tertiary,no,230,yes,no,505,0,unknown,no,0
43,blue-collar,married,secondary,no,514,yes,yes,34,0,unknown,no,0
34,management,single,tertiary,no,151,yes,no,7,0,unknown,no,0
38,management,single,tertiary,no,8669,yes,no,5,6,failure,no,0
24,student,single,secondary,no,597,yes,no,943,0,unknown,yes,1
29,technician,single,secondary,no,3466,no,no,274,0,unknown,yes,1
95,retired,divorced,primary,no,2282,no,no,207,0,unknown,yes,1
74,retired,married,secondary,no,9480,no,no,211,0,unknown,yes,1
34,services,married,secondary,no,0,yes,no,95,0,unknown,no,0
78,retired,married,primary,no,8556,no,no,137,0,unknown,yes,1
63,admin.,married,secondary,no,-40,no,no,99,0,unknown,no,0
29,management,married,tertiary,no,482,no,no,79,0,unknown,no,0
66,blue-collar,married,primary,no,2552,no,no,186,0,unknown,no,0
34,management,married,tertiary,no,136,yes,no,156,0,unknown,no,0
75,retired,married,tertiary,no,2991,no,no,240,0,unknown,yes,1
40,management,married,primary,no,395,yes,no,232,0,unknown,yes,1
69,retired,divorced,tertiary,no,247,no,no,138,0,unknown,yes,1
45,unemployed,married,secondary,no,383,no,no,293,0,unknown,no,0
53,admin.,single,secondary,no,1958,no,no,164,0,unknown,no,0
52,management,married,secondary,no,5193,no,no,477,0,unknown,no,0
37,management,married,tertiary,no,0,yes,no,242,7,failure,yes,1
71,technician,married,tertiary,no,383,no,no,388,0,unknown,yes,1
30,admin.,single,secondary,no,457,no,no,90,0,unknown,no,0
46,management,married,tertiary,no,213,no,no,151,0,unknown,no,0
55,services,married,secondary,no,1989,no,no,139,0,unknown,no,0
47,management,divorced,tertiary,no,0,no,no,186,0,unknown,no,0
77,retired,married,secondary,no,1208,no,no,72,0,unknown,no,0
34,management,single,tertiary,no,612,no,no,192,0,unknown,no,0
29,student,single,secondary,no,78,no,no,239,0,unknown,yes,1
28,management,single,tertiary,no,320,yes,no,239,0,unknown,no,0
26,student,single,secondary,no,480,no,no,104,0,unknown,no,0
60,housemaid,married,primary,no,1163,no,no,470,0,unknown,yes,1
37,technician,married,secondary,no,1458,no,no,281,0,unknown,yes,1
29,management,single,tertiary,no,7345,no,no,222,0,unknown,no,0
42,technician,married,unknown,no,1559,no,no,368,0,unknown,yes,1
42,technician,married,tertiary,no,757,no,no,354,1,success,yes,1
44,self-employed,divorced,tertiary,no,1070,yes,no,381,2,other,yes,1
37,management,divorced,tertiary,no,153,yes,no,221,2,other,no,0
27,technician,single,tertiary,no,4003,no,no,584,0,unknown,no,0
37,management,married,tertiary,no,5106,no,no,244,0,unknown,yes,1
35,admin.,single,tertiary,no,994,no,no,400,2,failure,yes,1
30,technician,single,tertiary,no,1185,yes,no,284,1,failure,no,0
57,admin.,married,secondary,no,169,no,no,319,1,success,no,0
33,blue-collar,single,unknown,no,129,yes,yes,482,1,failure,yes,1
29,technician,single,tertiary,no,1669,no,no,196,1,success,no,0
31,management,married,tertiary,no,1812,no,no,461,0,unknown,yes,1
33,management,married,tertiary,no,55,no,no,526,3,failure,yes,1
24,admin.,single,secondary,no,1052,no,no,354,0,unknown,yes,1
35,technician,married,secondary,no,518,yes,no,616,0,unknown,yes,1
29,admin.,single,secondary,no,719,no,no,76,0,unknown,no,0
32,admin.,divorced,secondary,no,4,yes,no,48,0,unknown,no,0
38,housemaid,married,primary,no,196,no,no,574,0,unknown,yes,1
38,management,married,tertiary,no,613,no,no,242,1,success,yes,1
31,services,single,secondary,no,181,no,no,325,0,unknown,yes,1
34,admin.,single,tertiary,no,18,yes,yes,359,0,unknown,yes,1
34,management,single,tertiary,no,1228,no,no,580,8,success,yes,1
53,blue-collar,married,secondary,no,6112,no,no,211,1,success,no,0
56,retired,married,primary,no,1947,no,no,441,0,unknown,no,0
31,admin.,married,secondary,no,35,no,no,615,0,unknown,yes,1
35,services,married,unknown,no,618,no,no,951,0,unknown,yes,1
46,management,married,tertiary,no,699,no,no,970,1,failure,yes,1
30,technician,single,unknown,no,766,no,no,296,0,unknown,no,0
34,management,married,tertiary,no,0,yes,no,300,1,success,yes,1
58,retired,married,secondary,no,919,yes,yes,329,2,failure,no,0
38,technician,married,secondary,no,865,yes,no,503,0,unknown,no,0
70,technician,married,secondary,no,3020,no,no,56,0,unknown,no,0
55,admin.,married,secondary,no,139,no,no,241,0,unknown,yes,1
25,admin.,single,secondary,no,2816,no,no,327,0,unknown,yes,1
46,technician,married,unknown,no,3914,yes,no,247,0,unknown,no,0
34,management,married,tertiary,no,-308,yes,no,140,0,unknown,no,0
50,admin.,single,secondary,no,2252,no,no,652,0,unknown,yes,1
31,admin.,single,tertiary,no,4041,no,no,1034,0,unknown,yes,1
33,technician,married,tertiary,no,0,no,no,227,0,unknown,yes,1
32,technician,single,tertiary,no,1246,yes,no,509,2,success,yes,1
28,services,single,primary,no,307,no,no,132,0,unknown,no,0
29,management,single,tertiary,no,36252,yes,no,501,0,unknown,yes,1
29,blue-collar,single,secondary,no,734,yes,yes,259,1,other,yes,1
30,admin.,single,tertiary,no,305,no,no,633,2,success,yes,1
33,self-employed,married,tertiary,no,263,no,no,119,0,unknown,no,0
45,blue-collar,married,secondary,no,10252,no,no,675,0,unknown,yes,1
34,management,single,tertiary,no,1058,yes,no,240,0,unknown,no,0
33,technician,married,secondary,no,133,no,no,218,0,unknown,yes,1
34,technician,single,tertiary,no,992,yes,no,301,2,success,no,0
41,blue-collar,married,secondary,no,5060,no,no,963,3,success,yes,1
38,technician,divorced,secondary,no,902,yes,no,301,1,success,yes,1
40,blue-collar,married,primary,no,-388,yes,no,195,1,failure,no,0
52,unemployed,married,secondary,no,94,no,no,223,1,success,no,0
39,services,married,secondary,no,8876,no,no,106,2,failure,no,0
33,technician,married,secondary,no,557,no,no,367,0,unknown,yes,1
67,retired,married,unknown,no,696,no,no,77,0,unknown,no,0
28,blue-collar,married,primary,no,-65,yes,no,90,0,unknown,no,0
47,management,married,secondary,no,2010,no,no,222,0,unknown,no,0
50,management,married,tertiary,no,346,no,no,76,1,success,no,0
31,services,married,secondary,no,2083,yes,no,190,2,other,no,0
42,management,married,tertiary,no,2,yes,yes,336,0,unknown,no,0
35,management,married,tertiary,no,520,yes,no,458,5,failure,yes,1
35,services,married,secondary,no,17,yes,no,110,0,unknown,no,0
38,management,divorced,tertiary,no,6368,yes,no,922,0,unknown,yes,1
30,entrepreneur,single,secondary,no,572,yes,no,220,0,unknown,no,0
52,technician,married,tertiary,no,876,no,no,601,0,unknown,yes,1
35,management,married,tertiary,no,93,no,no,198,1,other,no,0
32,technician,single,secondary,no,945,no,no,312,0,unknown,no,0
56,retired,married,primary,no,9367,no,no,617,0,unknown,yes,1
43,technician,married,secondary,no,4056,no,no,13,2,failure,no,0
31,management,single,tertiary,no,12857,yes,no,483,2,success,yes,1
53,management,divorced,tertiary,no,2152,no,no,520,3,success,no,0
25,unemployed,married,secondary,no,715,no,no,254,0,unknown,no,0
57,technician,married,tertiary,no,1103,no,no,399,0,unknown,no,0
33,management,married,tertiary,no,0,yes,no,33,0,unknown,no,0
36,services,single,secondary,no,1227,yes,yes,775,3,failure,yes,1
41,management,married,secondary,no,1956,no,no,114,11,other,no,0
25,student,married,tertiary,no,4923,yes,yes,78,14,failure,no,0
23,student,single,secondary,no,0,no,no,526,0,unknown,no,0
32,management,single,secondary,no,388,no,no,846,0,unknown,no,0
46,management,married,unknown,no,3082,no,no,157,0,unknown,no,0
59,blue-collar,married,primary,no,6212,yes,no,574,0,unknown,no,0
37,management,single,tertiary,no,808,no,no,29,1,failure,no,0
38,services,married,secondary,no,859,yes,no,35,0,unknown,no,0
33,management,single,tertiary,no,1373,yes,no,17,2,failure,no,0
38,entrepreneur,married,primary,no,1390,yes,no,106,0,unknown,no,0
27,services,single,secondary,no,-72,yes,no,276,9,failure,no,0
31,management,divorced,tertiary,yes,10,yes,yes,167,0,unknown,no,0
51,blue-collar,divorced,secondary,no,734,yes,yes,17,0,unknown,no,0
31,management,single,tertiary,no,170,yes,yes,168,2,failure,no,0
30,management,single,tertiary,no,0,yes,no,495,0,unknown,no,0
36,blue-collar,married,secondary,no,80,yes,yes,234,4,failure,no,0
35,student,single,secondary,no,188,yes,no,863,8,success,yes,1
42,admin.,single,secondary,no,151,yes,no,227,0,unknown,no,0
35,management,single,tertiary,no,1,yes,no,80,1,failure,no,0
26,management,married,tertiary,no,784,yes,yes,247,2,failure,no,0
32,self-employed,single,tertiary,no,721,yes,no,323,0,unknown,no,0
51,management,married,tertiary,no,630,yes,no,138,0,unknown,no,0
24,student,single,secondary,no,547,no,no,60,0,unknown,no,0
34,management,married,tertiary,no,188,no,no,399,0,unknown,no,0
27,technician,single,secondary,no,740,yes,no,294,0,unknown,no,0
31,management,married,tertiary,no,451,yes,no,67,0,unknown,no,0
39,management,married,tertiary,no,0,yes,no,811,0,unknown,yes,1
28,self-employed,married,tertiary,no,112,yes,yes,145,0,unknown,no,0
41,blue-collar,divorced,secondary,no,257,yes,no,442,0,unknown,no,0
27,blue-collar,married,primary,no,1,yes,no,49,0,unknown,no,0
56,blue-collar,divorced,primary,no,0,yes,no,313,0,unknown,no,0
29,entrepreneur,married,secondary,no,178,yes,no,231,0,unknown,no,0
33,self-employed,single,tertiary,no,94,yes,no,955,0,unknown,yes,1
47,technician,married,secondary,no,232,yes,no,166,1,failure,no,0
40,blue-collar,married,secondary,no,617,yes,no,257,0,unknown,no,0
44,unemployed,married,secondary,no,0,no,no,398,4,failure,no,0
32,management,single,tertiary,no,11,yes,yes,399,0,unknown,no,0
35,management,married,tertiary,no,1432,yes,no,54,0,unknown,no,0
37,blue-collar,married,primary,no,-738,yes,no,303,0,unknown,no,0
35,services,single,secondary,no,1239,yes,no,60,1,failure,no,0
35,entrepreneur,married,tertiary,no,0,no,no,74,4,failure,no,0
33,technician,divorced,secondary,no,1480,yes,no,223,0,unknown,no,0
48,services,single,secondary,no,0,yes,yes,334,0,unknown,no,0
39,admin.,divorced,secondary,no,676,yes,no,281,0,unknown,no,0
30,management,married,tertiary,no,6432,yes,no,334,5,failure,no,0
37,admin.,single,tertiary,no,0,yes,no,342,0,unknown,no,0
51,blue-collar,married,primary,no,565,yes,yes,157,3,failure,no,0
42,blue-collar,married,secondary,no,2152,yes,no,319,1,failure,no,0
43,blue-collar,married,primary,no,-111,yes,no,75,0,unknown,no,0
38,services,married,secondary,no,129,yes,no,205,0,unknown,no,0
45,management,married,tertiary,no,0,yes,no,469,1,failure,no,0
41,blue-collar,married,secondary,no,440,yes,no,523,2,failure,no,0
44,blue-collar,married,primary,no,0,yes,no,408,1,failure,no,0
29,technician,single,tertiary,no,41,yes,yes,151,0,unknown,no,0
37,technician,single,secondary,no,5436,yes,no,7,1,failure,no,0
49,blue-collar,married,secondary,no,8545,yes,yes,199,1,failure,no,0
35,blue-collar,married,secondary,no,5417,yes,no,303,0,unknown,no,0
53,self-employed,married,secondary,no,-488,yes,no,207,1,failure,no,0
30,self-employed,married,tertiary,yes,-1083,yes,no,401,2,failure,no,0
42,management,married,secondary,no,275,yes,no,139,0,unknown,no,0
32,blue-collar,single,secondary,no,1143,yes,yes,132,1,failure,no,0
46,management,married,tertiary,no,16,yes,no,304,0,unknown,no,0
35,management,married,tertiary,no,105,yes,no,36,3,failure,no,0
53,blue-collar,married,secondary,no,380,yes,yes,42,1,failure,no,0
28,student,single,tertiary,no,471,yes,no,209,0,unknown,no,0
26,admin.,single,secondary,no,96,no,no,606,1,failure,no,0
39,services,married,primary,no,0,no,no,49,3,failure,no,0
30,management,divorced,tertiary,no,477,yes,no,186,0,unknown,no,0
43,unemployed,married,primary,no,9262,yes,no,45,0,unknown,no,0
38,management,single,tertiary,no,171,yes,yes,60,3,failure,no,0
33,admin.,married,secondary,no,2468,yes,yes,84,4,failure,no,0
31,services,divorced,secondary,no,1016,yes,no,20,1,failure,no,0
31,blue-collar,single,secondary,no,1979,yes,yes,1205,0,unknown,yes,1
33,admin.,married,secondary,no,680,yes,no,265,0,unknown,no,0
31,technician,single,secondary,no,13,no,no,318,1,failure,no,0
38,blue-collar,married,primary,no,689,yes,no,585,2,failure,no,0
33,blue-collar,married,primary,no,-457,yes,yes,128,1,failure,no,0
35,services,married,secondary,no,347,yes,no,282,0,unknown,no,0
30,blue-collar,married,secondary,no,5903,yes,no,231,1,failure,no,0
46,entrepreneur,married,tertiary,no,0,yes,yes,37,0,unknown,no,0
31,blue-collar,single,unknown,yes,17,yes,no,72,0,unknown,no,0
35,blue-collar,married,secondary,no,80,yes,yes,317,1,failure,no,0
37,management,single,tertiary,no,102,yes,no,445,2,failure,yes,1
33,blue-collar,single,secondary,no,5137,yes,no,123,0,unknown,no,0
27,blue-collar,single,secondary,yes,-233,yes,no,728,0,unknown,no,0
45,management,married,tertiary,no,-192,yes,no,138,0,unknown,no,0
25,services,single,secondary,no,-121,yes,no,343,0,unknown,no,0
41,technician,single,secondary,no,2242,yes,no,459,0,unknown,no,0
34,blue-collar,married,tertiary,no,748,yes,yes,161,0,unknown,no,0
34,services,divorced,secondary,no,991,yes,no,89,1,failure,no,0
32,blue-collar,single,primary,no,18,yes,yes,305,0,unknown,no,0
34,self-employed,married,primary,no,252,yes,yes,654,0,unknown,no,0
33,blue-collar,married,primary,yes,-542,yes,no,116,0,unknown,no,0
47,self-employed,married,tertiary,no,2303,yes,no,323,1,failure,no,0
35,management,single,tertiary,no,2576,yes,yes,136,4,failure,no,0
30,blue-collar,married,secondary,no,313,yes,yes,311,1,failure,no,0
26,admin.,single,secondary,no,985,yes,no,267,0,unknown,no,0
54,management,divorced,tertiary,no,432,yes,no,160,0,unknown,no,0
34,services,divorced,secondary,no,27,yes,no,192,0,unknown,no,0
32,admin.,divorced,tertiary,no,-2,yes,no,103,1,failure,no,0
33,management,married,secondary,no,3935,yes,no,765,2,failure,yes,1
30,blue-collar,married,primary,no,0,yes,no,239,0,unknown,no,0
46,blue-collar,married,primary,no,147,yes,no,116,3,failure,no,0
38,self-employed,married,tertiary,no,327,yes,no,69,0,unknown,no,0
40,services,single,secondary,no,326,yes,no,242,2,failure,no,0
32,admin.,married,secondary,yes,-166,yes,no,129,0,unknown,no,0
29,blue-collar,married,secondary,no,100,yes,yes,152,2,failure,no,0
20,student,single,secondary,no,602,yes,no,373,0,unknown,no,0
34,management,single,tertiary,no,705,yes,no,458,0,unknown,no,0
43,blue-collar,married,primary,no,289,yes,no,284,0,unknown,no,0
36,blue-collar,married,secondary,no,777,yes,no,185,0,unknown,no,0
60,management,married,tertiary,no,6,yes,no,787,0,unknown,no,0
35,management,married,tertiary,no,802,yes,no,686,0,unknown,yes,1
46,technician,single,secondary,no,747,yes,no,22,0,unknown,no,0
39,self-employed,married,secondary,no,1304,yes,yes,183,0,unknown,no,0
50,management,married,tertiary,no,29,yes,no,83,20,other,no,0
30,management,married,secondary,no,-559,yes,yes,98,2,failure,no,0
32,technician,married,secondary,no,169,yes,no,22,0,unknown,no,0
31,blue-collar,married,secondary,no,1326,yes,no,689,0,unknown,no,0
24,blue-collar,married,primary,no,-247,yes,no,203,0,unknown,no,0
56,admin.,single,secondary,no,1854,yes,no,45,2,failure,no,0
38,services,married,secondary,no,369,yes,no,224,0,unknown,no,0
51,management,married,secondary,no,441,yes,no,189,2,other,no,0
33,management,married,tertiary,no,29,yes,no,549,0,unknown,no,0
35,blue-collar,married,secondary,no,0,yes,no,19,2,failure,no,0
43,admin.,married,secondary,no,544,yes,no,187,0,unknown,no,0
27,services,married,secondary,no,58,yes,no,113,2,other,no,0
26,management,single,tertiary,no,114,yes,no,457,0,unknown,yes,1
39,blue-collar,married,secondary,no,-219,yes,no,101,0,unknown,no,0
37,management,married,tertiary,no,900,yes,no,155,2,failure,no,0
32,technician,single,secondary,no,1210,yes,yes,107,4,failure,no,0
28,services,single,secondary,no,6332,yes,no,149,4,failure,no,0
36,management,single,tertiary,no,-679,yes,yes,172,1,failure,no,0
31,blue-collar,single,unknown,no,461,yes,no,462,0,unknown,no,0
45,entrepreneur,married,tertiary,no,3689,yes,no,397,5,failure,no,0
33,admin.,single,tertiary,no,475,yes,no,1046,0,unknown,yes,1
36,management,single,tertiary,no,4,yes,no,855,1,failure,yes,1
35,management,single,tertiary,no,1618,yes,yes,542,0,unknown,yes,1
35,services,single,secondary,no,544,yes,no,91,2,failure,no,0
39,management,single,tertiary,no,4239,yes,no,40,0,unknown,no,0
23,technician,single,secondary,no,4659,yes,no,158,4,failure,no,0
36,entrepreneur,married,tertiary,no,4576,yes,no,272,0,unknown,no,0
45,technician,single,secondary,no,29,yes,no,86,1,failure,no,0
44,technician,married,secondary,no,78,yes,no,122,1,failure,no,0
28,services,single,secondary,no,168,yes,no,128,0,unknown,no,0
39,technician,married,secondary,no,-475,yes,no,168,1,failure,no,0
37,blue-collar,single,secondary,no,2469,yes,no,232,0,unknown,no,0
51,retired,married,primary,no,670,yes,no,391,0,unknown,no,0
36,management,single,tertiary,no,1804,no,no,170,1,other,no,0
44,services,married,secondary,no,191,yes,yes,490,0,unknown,no,0
48,technician,married,secondary,no,-938,yes,no,134,2,failure,no,0
32,management,single,tertiary,no,-307,yes,yes,447,2,failure,no,0
34,technician,divorced,secondary,no,558,yes,no,130,5,failure,no,0
31,blue-collar,single,secondary,no,0,yes,no,113,1,other,no,0
42,services,single,secondary,no,2348,yes,no,448,0,unknown,no,0
47,blue-collar,married,primary,no,328,yes,no,58,0,unknown,no,0
35,technician,single,secondary,no,1467,yes,yes,381,0,unknown,no,0
51,blue-collar,divorced,primary,no,57,yes,yes,355,0,unknown,no,0
43,blue-collar,single,primary,no,181,yes,no,174,2,failure,no,0
55,blue-collar,married,secondary,no,2854,yes,no,312,0,unknown,no,0
30,entrepreneur,married,secondary,yes,-388,yes,no,263,3,failure,no,0
40,blue-collar,divorced,secondary,no,0,yes,no,135,0,unknown,no,0
51,admin.,married,secondary,no,3025,no,no,476,1,other,yes,1
38,technician,married,secondary,no,0,yes,yes,193,5,other,no,0
55,blue-collar,married,primary,no,728,yes,no,247,0,unknown,no,0
32,blue-collar,married,secondary,no,489,yes,no,103,4,failure,no,0
60,blue-collar,married,unknown,no,2090,yes,no,957,0,unknown,yes,1
44,management,married,tertiary,no,430,no,no,97,2,failure,no,0
32,blue-collar,single,primary,no,216,yes,no,87,1,success,no,0
36,admin.,single,secondary,no,9,yes,no,473,0,unknown,no,0
29,technician,single,tertiary,no,0,yes,no,347,6,failure,yes,1
43,management,married,tertiary,no,1429,yes,no,1030,3,success,yes,1
31,management,single,tertiary,no,0,yes,no,45,2,failure,no,0
57,technician,married,secondary,no,1753,yes,no,539,0,unknown,no,0
27,blue-collar,single,secondary,no,4,yes,no,153,0,unknown,no,0
35,blue-collar,single,secondary,no,142,yes,no,266,1,failure,no,0
26,services,single,secondary,no,5533,yes,no,582,4,failure,no,0
42,blue-collar,married,primary,no,0,yes,yes,209,0,unknown,no,0
31,technician,single,unknown,no,460,yes,no,189,0,unknown,no,0
53,blue-collar,married,primary,no,2144,yes,no,217,1,failure,no,0
38,admin.,divorced,tertiary,no,2801,yes,yes,252,0,unknown,no,0
33,technician,single,secondary,no,5214,yes,no,293,0,unknown,no,0
55,retired,married,secondary,no,1,yes,no,79,6,other,no,0
36,technician,married,secondary,no,197,yes,no,589,0,unknown,no,0
44,management,divorced,tertiary,no,0,yes,no,146,0,unknown,no,0
33,technician,divorced,secondary,no,0,yes,no,177,0,unknown,no,0
51,blue-collar,married,unknown,no,0,yes,no,10,0,unknown,no,0
53,blue-collar,married,secondary,no,0,yes,no,407,0,unknown,no,0
49,management,married,tertiary,no,734,yes,no,42,3,failure,no,0
27,blue-collar,single,secondary,no,185,yes,no,212,0,unknown,no,0
39,blue-collar,single,secondary,no,0,yes,no,722,0,unknown,no,0
37,services,married,secondary,no,4760,yes,no,182,2,failure,no,0
25,technician,single,secondary,no,50,yes,no,191,0,unknown,no,0
31,self-employed,single,unknown,no,7118,yes,no,795,3,failure,no,0
37,blue-collar,married,primary,no,120,yes,no,80,1,other,no,0
29,admin.,divorced,secondary,no,883,no,yes,85,0,unknown,no,0
41,admin.,divorced,secondary,no,639,yes,no,88,0,unknown,no,0
40,self-employed,married,secondary,no,167,yes,yes,380,1,failure,no,0
57,services,married,secondary,no,68,yes,no,65,0,unknown,no,0
45,management,married,secondary,no,458,yes,no,181,0,unknown,no,0
40,blue-collar,divorced,primary,no,71,yes,no,225,0,unknown,no,0
33,blue-collar,married,primary,no,0,no,no,174,0,unknown,no,0
41,management,married,tertiary,no,-4,yes,no,72,1,failure,no,0
31,technician,single,secondary,no,106,yes,no,94,0,unknown,no,0
43,admin.,single,secondary,no,979,yes,no,154,0,unknown,no,0
34,management,single,tertiary,no,220,yes,no,63,0,unknown,no,0
55,services,married,secondary,no,244,yes,no,171,0,unknown,no,0
40,technician,divorced,secondary,no,-163,yes,no,290,0,unknown,no,0
47,management,married,tertiary,no,296,yes,no,500,0,unknown,no,0
27,self-employed,single,secondary,no,23,yes,no,291,0,unknown,no,0
36,blue-collar,married,secondary,no,0,yes,no,113,0,unknown,no,0
43,management,married,tertiary,no,489,yes,no,130,2,other,no,0
40,management,married,tertiary,no,0,yes,no,232,0,unknown,no,0
44,technician,married,secondary,no,227,yes,yes,364,2,failure,no,0
38,blue-collar,single,secondary,no,238,yes,no,86,2,failure,no,0
28,admin.,single,secondary,no,-281,yes,no,144,4,other,no,0
44,admin.,married,secondary,yes,-204,yes,no,105,2,failure,no,0
29,blue-collar,single,secondary,no,234,yes,no,139,1,other,no,0
37,management,married,tertiary,no,6815,yes,no,92,2,other,no,0
36,management,married,tertiary,no,0,yes,no,308,0,unknown,yes,1
37,technician,married,unknown,no,88,yes,yes,66,2,failure,no,0
54,retired,divorced,secondary,no,1483,yes,yes,53,0,unknown,no,0
34,technician,divorced,secondary,no,49,no,no,142,0,unknown,no,0
40,blue-collar,married,secondary,no,280,yes,no,435,3,failure,no,0
39,technician,single,secondary,no,1685,yes,no,319,1,failure,no,0
36,blue-collar,married,secondary,no,0,yes,no,254,8,other,no,0
34,technician,single,secondary,no,1866,no,no,134,1,failure,no,0
38,admin.,married,secondary,no,0,yes,no,175,0,unknown,no,0
46,services,divorced,secondary,no,355,yes,no,122,8,other,no,0
41,management,married,tertiary,no,-370,yes,no,233,0,unknown,no,0
38,technician,divorced,secondary,no,566,yes,no,44,2,failure,no,0
34,blue-collar,single,secondary,no,551,yes,no,347,0,unknown,no,0
39,management,divorced,primary,no,516,yes,no,207,0,unknown,no,0
27,admin.,single,secondary,no,3,yes,no,346,0,unknown,no,0
41,admin.,married,secondary,no,752,no,yes,86,0,unknown,no,0
39,services,married,secondary,no,0,yes,no,503,0,unknown,no,0
50,management,married,tertiary,no,-470,yes,no,506,3,failure,no,0
51,management,married,tertiary,no,257,yes,no,129,0,unknown,no,0
32,blue-collar,married,secondary,no,95,yes,no,265,2,failure,no,0
36,blue-collar,married,secondary,no,153,yes,no,263,2,failure,no,0
54,blue-collar,married,primary,no,428,yes,no,311,0,unknown,no,0
33,blue-collar,married,primary,no,139,yes,no,548,0,unknown,no,0
38,self-employed,single,tertiary,no,1612,yes,no,423,0,unknown,yes,1
42,admin.,divorced,secondary,no,256,no,no,322,1,failure,no,0
34,technician,single,secondary,no,664,yes,yes,88,2,other,no,0
45,technician,married,secondary,no,1412,yes,no,764,0,unknown,no,0
43,entrepreneur,married,primary,no,1318,yes,yes,10,0,unknown,no,0
34,management,married,tertiary,no,1288,yes,no,15,7,other,no,0
30,services,married,secondary,no,52,yes,yes,295,0,unknown,no,0
53,management,married,primary,no,72,yes,yes,22,0,unknown,no,0
44,admin.,divorced,secondary,no,738,yes,no,55,8,failure,no,0
41,blue-collar,married,secondary,no,-217,yes,no,313,3,other,no,0
42,technician,married,secondary,no,162,yes,no,139,0,unknown,no,0
34,services,divorced,secondary,no,1826,yes,no,212,0,unknown,no,0
44,blue-collar,married,secondary,no,130,yes,yes,528,0,unknown,no,0
31,blue-collar,single,secondary,no,5547,yes,no,73,0,unknown,no,0
43,management,divorced,tertiary,no,221,yes,no,313,2,failure,no,0
35,technician,divorced,tertiary,no,4515,yes,no,66,2,failure,no,0
39,admin.,single,unknown,no,0,yes,no,62,0,unknown,no,0
37,blue-collar,divorced,primary,no,511,yes,no,42,0,unknown,no,0
38,blue-collar,divorced,secondary,no,158,yes,no,242,0,unknown,no,0
35,student,single,tertiary,no,873,yes,no,197,2,failure,no,0
40,housemaid,married,primary,no,4904,yes,no,248,1,failure,no,0
41,services,married,secondary,no,572,yes,no,188,0,unknown,no,0
36,services,married,secondary,no,1253,yes,no,135,0,unknown,no,0
29,blue-collar,single,secondary,no,9,yes,no,262,0,unknown,no,0
30,blue-collar,divorced,primary,no,2597,yes,no,49,3,failure,no,0
49,blue-collar,married,primary,no,3652,yes,yes,568,2,other,no,0
33,housemaid,married,secondary,no,826,yes,no,256,0,unknown,no,0
24,services,married,secondary,no,4500,yes,no,733,0,unknown,yes,1
34,blue-collar,married,secondary,no,-10,yes,no,216,1,failure,no,0
44,blue-collar,single,secondary,no,-210,yes,no,73,0,unknown,no,0
43,blue-collar,divorced,secondary,no,898,yes,no,405,3,failure,no,0
49,blue-collar,married,unknown,no,100,yes,no,143,1,failure,no,0
40,technician,single,secondary,no,3,yes,yes,154,9,failure,no,0
34,blue-collar,married,primary,no,1756,yes,yes,58,0,unknown,no,0
40,management,married,tertiary,no,0,no,no,41,0,unknown,no,0
40,blue-collar,married,secondary,no,-438,no,no,1017,0,unknown,yes,1
41,admin.,married,secondary,no,1395,yes,yes,85,2,failure,no,0
29,services,single,secondary,no,31,yes,no,82,3,other,no,0
34,admin.,single,secondary,no,0,yes,no,66,3,failure,no,0
44,management,married,tertiary,no,0,yes,no,78,3,failure,no,0
33,blue-collar,married,secondary,no,2366,yes,no,249,2,failure,no,0
37,admin.,single,secondary,no,-17,yes,no,400,2,failure,no,0
52,services,married,secondary,no,-178,yes,yes,124,1,failure,no,0
59,self-employed,married,tertiary,no,0,yes,no,89,0,unknown,no,0
30,management,married,tertiary,no,740,yes,yes,242,1,other,no,0
35,blue-collar,married,primary,no,-367,yes,no,77,1,failure,no,0
46,admin.,single,unknown,no,306,yes,no,289,0,unknown,no,0
37,admin.,divorced,secondary,no,246,yes,no,288,2,failure,no,0
42,blue-collar,married,secondary,no,352,yes,no,79,0,unknown,no,0
47,technician,married,secondary,no,1571,yes,no,261,2,failure,no,0
34,blue-collar,married,primary,no,333,yes,yes,63,0,unknown,no,0
53,blue-collar,divorced,secondary,no,640,yes,no,321,0,unknown,no,0
28,technician,married,secondary,no,448,yes,no,188,3,other,no,0
34,admin.,married,secondary,no,580,yes,yes,228,0,unknown,no,0
38,blue-collar,single,secondary,no,328,yes,no,776,1,other,no,0
50,entrepreneur,married,secondary,no,533,yes,no,171,0,unknown,no,0
57,retired,divorced,tertiary,no,66,yes,no,798,0,unknown,no,0
33,management,single,tertiary,no,48,yes,no,400,5,failure,no,0
39,technician,married,secondary,no,626,yes,no,126,0,unknown,no,0
